Unnamed: 0,id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction
6818.0,101251,Female,Loyal Customer,50,Personal Travel,Eco Plus,1587,2,3,2,3,2,4,4,2,2,2,5,1,2,2,0,0.0,neutral or dissatisfied
6819.0,13475,Male,Loyal Customer,38,Business travel,Eco Plus,409,2,3,3,3,2,2,2,2,1,2,4,2,4,2,0,9.0,neutral or dissatisfied
6821.0,63502,Female,disloyal Customer,27,Business travel,Business,797,4,5,5,3,2,5,1,2,5,5,5,3,5,2,4,0.0,satisfied
6823.0,5963,Female,disloyal Customer,25,Business travel,Business,672,4,3,4,4,5,4,5,5,4,2,4,1,4,5,0,0.0,neutral or dissatisfied
6824.0,62154,Male,disloyal Customer,25,Business travel,Eco,1283,5,5,5,4,2,5,2,2,5,4,3,5,5,2,0,0.0,satisfied
6825.0,102580,Male,Loyal Customer,30,Business travel,Eco Plus,236,2,1,4,1,2,2,2,2,1,3,4,4,4,2,19,12.0,neutral or dissatisfied
6829.0,97608,Male,Loyal Customer,17,Business travel,Eco,442,2,4,4,4,2,2,3,2,4,2,3,3,3,2,6,0.0,neutral or dissatisfied
6830.0,91139,Female,Loyal Customer,37,Personal Travel,Eco,581,4,5,4,2,2,4,3,2,5,4,5,4,4,2,3,0.0,neutral or dissatisfied
6831.0,98622,Female,disloyal Customer,14,Business travel,Eco,966,1,1,1,4,2,1,3,2,4,4,4,3,4,2,0,6.0,neutral or dissatisfied
6833.0,89223,Female,Loyal Customer,19,Personal Travel,Eco,2116,2,3,2,3,4,2,4,4,1,5,2,3,5,4,0,0.0,neutral or dissatisfied
6834.0,56390,Male,Loyal Customer,7,Personal Travel,Eco,1167,2,1,2,3,4,2,4,4,1,2,3,3,2,4,0,0.0,neutral or dissatisfied
6836.0,21655,Female,disloyal Customer,26,Business travel,Business,746,2,2,2,4,1,2,1,1,3,5,5,3,4,1,0,0.0,neutral or dissatisfied
6838.0,4375,Female,Loyal Customer,30,Business travel,Eco,618,4,1,1,1,4,3,4,4,1,5,3,2,4,4,12,37.0,neutral or dissatisfied
6848.0,123434,Male,Loyal Customer,11,Personal Travel,Business,2296,3,4,3,4,3,3,3,2,5,2,3,3,3,3,0,8.0,neutral or dissatisfied
6852.0,73647,Male,disloyal Customer,22,Business travel,Eco,204,2,0,2,1,1,2,1,1,3,3,4,3,5,1,0,0.0,neutral or dissatisfied
6857.0,20350,Female,Loyal Customer,30,Business travel,Business,3073,4,4,3,4,4,4,4,4,2,4,4,1,3,4,3,6.0,neutral or dissatisfied
6858.0,29189,Male,Loyal Customer,26,Personal Travel,Eco Plus,605,4,4,4,3,2,4,1,2,5,3,5,3,5,2,0,14.0,neutral or dissatisfied
6859.0,52405,Male,Loyal Customer,67,Personal Travel,Eco,237,2,4,0,5,2,0,3,2,5,3,5,3,5,2,1,0.0,neutral or dissatisfied
6861.0,93040,Male,Loyal Customer,59,Business travel,Business,436,3,1,2,1,2,4,3,3,3,3,3,2,3,2,9,6.0,neutral or dissatisfied
6863.0,51495,Male,Loyal Customer,18,Personal Travel,Business,455,3,4,3,3,3,3,3,3,5,3,4,4,4,3,0,0.0,neutral or dissatisfied
6867.0,23226,Female,Loyal Customer,47,Business travel,Eco,476,4,4,5,4,3,2,5,4,4,4,4,3,4,4,0,0.0,satisfied
6868.0,117104,Male,Loyal Customer,21,Business travel,Eco,647,5,2,2,2,5,5,3,5,4,5,4,4,2,5,0,0.0,satisfied
6872.0,119724,Male,Loyal Customer,44,Business travel,Business,1303,4,4,1,4,5,4,3,4,4,3,4,4,4,3,0,2.0,neutral or dissatisfied
6880.0,8980,Female,Loyal Customer,43,Business travel,Eco,399,2,3,3,3,4,3,3,2,2,2,2,3,2,2,0,0.0,neutral or dissatisfied
6884.0,29570,Male,Loyal Customer,24,Business travel,Business,680,5,5,5,5,5,5,5,5,5,1,1,5,5,5,78,84.0,satisfied
6885.0,123914,Female,Loyal Customer,22,Personal Travel,Eco,544,2,1,2,4,1,2,1,1,1,3,4,3,4,1,0,0.0,neutral or dissatisfied
6886.0,35591,Female,Loyal Customer,20,Business travel,Eco Plus,1097,3,4,2,4,3,3,2,3,3,2,3,1,4,3,0,1.0,neutral or dissatisfied
6887.0,100507,Female,disloyal Customer,25,Business travel,Eco,580,4,0,4,3,4,4,4,4,1,1,4,4,3,4,1,0.0,neutral or dissatisfied
6889.0,48371,Female,Loyal Customer,53,Business travel,Eco,122,4,5,5,5,1,4,4,4,4,4,4,2,4,1,94,108.0,neutral or dissatisfied
6892.0,122047,Female,Loyal Customer,61,Business travel,Business,3090,1,1,1,1,4,2,3,2,2,2,1,4,2,3,3,6.0,neutral or dissatisfied
6893.0,55398,Male,disloyal Customer,30,Business travel,Eco Plus,594,4,4,4,4,2,4,2,2,3,1,3,3,3,2,18,32.0,neutral or dissatisfied
6894.0,12617,Male,disloyal Customer,11,Business travel,Eco,802,3,2,2,4,1,2,1,1,4,1,3,3,1,1,6,0.0,neutral or dissatisfied
6896.0,10996,Female,disloyal Customer,41,Business travel,Business,163,2,2,2,3,5,2,5,5,3,2,3,1,3,5,22,17.0,neutral or dissatisfied
6897.0,49033,Female,disloyal Customer,23,Business travel,Eco,262,3,3,3,1,3,2,2,1,5,2,2,2,5,2,145,146.0,neutral or dissatisfied
6898.0,93149,Female,Loyal Customer,41,Business travel,Eco,1183,3,3,3,3,3,3,3,3,3,3,3,2,4,3,3,25.0,neutral or dissatisfied
6900.0,82175,Female,Loyal Customer,49,Business travel,Eco Plus,311,1,5,2,2,3,2,2,1,1,1,1,1,1,1,0,0.0,neutral or dissatisfied
6901.0,38920,Male,Loyal Customer,30,Business travel,Eco,205,5,1,3,3,5,5,5,5,2,3,4,2,5,5,21,11.0,satisfied
6902.0,74644,Female,Loyal Customer,14,Personal Travel,Eco,1464,3,4,3,3,3,1,1,5,4,3,4,1,3,1,208,218.0,neutral or dissatisfied
6904.0,112230,Female,Loyal Customer,36,Personal Travel,Eco,1199,3,5,4,2,1,4,4,1,2,5,1,4,1,1,0,0.0,neutral or dissatisfied
6908.0,68218,Female,disloyal Customer,33,Business travel,Business,631,2,3,3,2,1,3,2,1,4,2,4,5,5,1,0,0.0,neutral or dissatisfied
6911.0,49255,Male,Loyal Customer,47,Business travel,Business,1901,3,3,3,3,1,3,1,5,5,5,5,4,5,3,0,0.0,satisfied
6914.0,12825,Male,disloyal Customer,24,Business travel,Eco,641,1,1,1,1,1,1,1,1,1,3,1,2,1,1,0,0.0,neutral or dissatisfied
6924.0,52917,Male,Loyal Customer,16,Business travel,Eco,679,5,1,1,1,5,5,5,5,5,1,2,1,3,5,0,0.0,satisfied
6931.0,39648,Male,Loyal Customer,14,Personal Travel,Eco Plus,1172,4,4,4,3,1,4,1,1,5,2,3,3,4,1,0,0.0,satisfied
6932.0,49813,Female,Loyal Customer,31,Business travel,Business,209,3,3,4,3,5,4,3,5,3,5,5,4,3,5,0,0.0,satisfied
6933.0,119842,Female,Loyal Customer,22,Business travel,Eco,912,4,1,5,5,4,4,3,4,3,3,4,1,4,4,0,7.0,neutral or dissatisfied
6935.0,18809,Male,disloyal Customer,59,Business travel,Eco,448,2,0,2,1,3,2,1,3,1,3,2,2,3,3,0,0.0,neutral or dissatisfied
6937.0,72006,Female,Loyal Customer,43,Business travel,Eco Plus,1440,2,3,3,3,5,3,2,2,2,2,2,1,2,2,0,0.0,neutral or dissatisfied
6938.0,24973,Male,disloyal Customer,13,Business travel,Eco,692,2,1,1,3,2,1,2,2,5,3,1,2,3,2,0,3.0,neutral or dissatisfied
6939.0,99173,Female,Loyal Customer,14,Personal Travel,Eco Plus,1076,1,5,2,3,1,2,1,1,3,4,5,3,5,1,6,1.0,neutral or dissatisfied
6940.0,51580,Female,Loyal Customer,55,Business travel,Eco,493,3,2,2,2,5,3,2,3,3,3,3,1,3,3,0,0.0,neutral or dissatisfied
6941.0,95493,Female,disloyal Customer,27,Business travel,Eco Plus,562,1,1,1,3,3,1,3,3,4,5,3,1,4,3,7,0.0,neutral or dissatisfied
6943.0,9636,Female,disloyal Customer,25,Business travel,Business,277,4,3,4,3,4,4,4,4,3,4,4,4,4,4,0,94.0,neutral or dissatisfied
6945.0,127737,Female,Loyal Customer,55,Business travel,Business,2788,2,2,3,2,1,4,3,2,2,2,2,2,2,1,0,0.0,neutral or dissatisfied
6949.0,91980,Female,Loyal Customer,68,Personal Travel,Eco Plus,2586,3,5,3,4,5,2,3,5,5,3,3,2,5,5,0,0.0,neutral or dissatisfied
6950.0,43653,Female,Loyal Customer,34,Business travel,Business,695,5,5,5,5,2,5,3,3,3,4,3,2,3,4,8,17.0,satisfied
6952.0,97492,Female,Loyal Customer,54,Personal Travel,Eco,670,2,4,2,1,3,4,1,3,3,2,3,5,3,4,25,34.0,neutral or dissatisfied
6954.0,76244,Male,Loyal Customer,63,Personal Travel,Eco,1399,1,1,1,2,3,1,3,3,3,1,3,2,2,3,0,0.0,neutral or dissatisfied
6956.0,12597,Male,Loyal Customer,62,Personal Travel,Eco,542,2,3,2,1,1,2,1,1,5,5,5,4,2,1,0,1.0,neutral or dissatisfied
6957.0,20798,Male,disloyal Customer,32,Business travel,Business,357,2,2,2,3,4,2,4,4,5,1,2,4,1,4,0,0.0,neutral or dissatisfied
6958.0,39335,Female,Loyal Customer,55,Personal Travel,Eco Plus,67,3,5,3,3,2,4,4,2,2,3,2,3,2,3,0,0.0,neutral or dissatisfied
6960.0,111990,Female,Loyal Customer,70,Personal Travel,Eco,533,1,4,1,4,2,4,5,2,2,1,2,3,2,4,0,0.0,neutral or dissatisfied
6962.0,105138,Female,Loyal Customer,30,Business travel,Business,3731,4,2,2,2,4,3,4,4,1,2,3,1,3,4,9,8.0,neutral or dissatisfied
6964.0,52847,Male,Loyal Customer,53,Personal Travel,Eco,1721,1,4,1,3,3,1,2,3,5,5,5,3,4,3,19,0.0,neutral or dissatisfied
6967.0,45520,Female,Loyal Customer,39,Business travel,Business,4000,3,3,3,3,4,1,3,5,5,5,5,3,5,3,0,0.0,satisfied
6970.0,12567,Female,Loyal Customer,55,Business travel,Eco Plus,871,4,5,2,5,2,2,2,4,4,4,4,2,4,4,0,0.0,satisfied
6975.0,97155,Female,disloyal Customer,27,Business travel,Eco,1390,3,3,3,4,2,3,2,2,2,3,4,2,4,2,55,43.0,neutral or dissatisfied
6983.0,126000,Male,Loyal Customer,19,Personal Travel,Business,507,3,5,3,3,5,3,5,5,4,2,5,3,5,5,7,16.0,neutral or dissatisfied
6984.0,52221,Female,Loyal Customer,30,Business travel,Business,651,4,4,4,4,5,5,5,5,1,5,5,1,2,5,0,0.0,satisfied
6985.0,26050,Female,Loyal Customer,39,Business travel,Business,432,1,1,1,1,1,1,5,2,2,2,2,4,2,1,0,0.0,satisfied
6989.0,47174,Male,disloyal Customer,15,Business travel,Eco,620,2,4,2,4,1,2,1,1,4,1,4,4,4,1,4,3.0,neutral or dissatisfied
6991.0,89562,Male,Loyal Customer,47,Business travel,Eco,1005,3,2,2,2,3,3,3,3,1,4,3,1,3,3,0,0.0,neutral or dissatisfied
6993.0,95994,Male,Loyal Customer,39,Business travel,Business,3203,5,5,5,5,5,5,4,3,3,4,3,5,3,4,0,0.0,satisfied
6997.0,9194,Female,Loyal Customer,49,Business travel,Eco Plus,363,4,1,1,1,3,3,3,4,4,4,4,3,4,1,89,74.0,neutral or dissatisfied
7000.0,110578,Female,Loyal Customer,58,Business travel,Eco,551,3,4,4,4,4,4,3,2,2,3,2,2,2,2,0,0.0,neutral or dissatisfied
7001.0,89449,Male,Loyal Customer,18,Personal Travel,Eco,151,2,5,2,1,4,2,4,4,5,5,5,3,4,4,2,6.0,neutral or dissatisfied
7002.0,49571,Male,Loyal Customer,44,Business travel,Business,209,4,4,4,4,1,5,4,5,5,5,4,4,5,2,0,0.0,satisfied
7004.0,24730,Male,Loyal Customer,41,Personal Travel,Eco Plus,406,2,5,2,3,2,2,2,2,5,5,5,4,4,2,5,11.0,neutral or dissatisfied
7005.0,28650,Male,Loyal Customer,9,Personal Travel,Eco,2404,4,3,4,2,5,4,5,5,4,1,2,2,3,5,0,0.0,neutral or dissatisfied
7009.0,29143,Female,Loyal Customer,63,Personal Travel,Eco,954,2,4,2,3,2,5,5,4,4,2,4,3,4,5,0,8.0,neutral or dissatisfied
7012.0,9880,Male,disloyal Customer,27,Business travel,Business,534,0,0,0,2,5,0,4,5,3,4,4,5,4,5,32,19.0,satisfied
7014.0,44277,Male,Loyal Customer,17,Business travel,Eco Plus,224,3,1,1,1,3,3,3,3,1,4,4,3,4,3,0,5.0,neutral or dissatisfied
7015.0,100766,Female,Loyal Customer,24,Business travel,Business,1411,4,4,4,4,3,4,3,3,5,4,5,4,5,3,0,0.0,satisfied
7016.0,103254,Female,Loyal Customer,32,Business travel,Business,888,1,1,1,1,3,3,3,3,5,5,5,4,4,3,13,14.0,satisfied
7020.0,32007,Female,Loyal Customer,69,Personal Travel,Business,216,2,0,2,5,2,5,5,3,3,2,3,3,3,5,0,0.0,neutral or dissatisfied
7024.0,102205,Female,Loyal Customer,46,Business travel,Eco,391,4,4,4,4,1,4,3,4,4,4,4,3,4,1,0,0.0,neutral or dissatisfied
7026.0,69840,Female,Loyal Customer,42,Business travel,Eco,655,4,4,4,4,5,5,4,4,4,4,4,1,4,4,0,0.0,satisfied
7028.0,51456,Male,Loyal Customer,49,Personal Travel,Eco Plus,109,2,5,2,1,3,2,3,3,5,2,1,3,1,3,0,0.0,neutral or dissatisfied
7029.0,20465,Male,Loyal Customer,59,Personal Travel,Eco,177,3,5,3,3,2,3,2,2,5,3,2,1,5,2,58,53.0,neutral or dissatisfied
7031.0,19176,Female,Loyal Customer,35,Business travel,Eco,1024,4,5,5,5,4,4,4,4,5,2,2,1,2,4,0,0.0,satisfied
7034.0,67650,Male,disloyal Customer,48,Business travel,Business,1235,3,3,3,3,4,3,4,4,3,5,4,5,4,4,74,65.0,satisfied
7035.0,13165,Female,Loyal Customer,17,Business travel,Eco Plus,427,4,5,5,5,4,4,3,4,2,1,3,2,2,4,0,0.0,satisfied
7037.0,129354,Female,Loyal Customer,16,Personal Travel,Eco,2586,2,4,2,4,5,2,5,5,3,5,5,3,4,5,22,14.0,neutral or dissatisfied
7040.0,13832,Male,disloyal Customer,10,Business travel,Eco,594,3,1,4,4,3,4,1,3,2,3,3,2,4,3,0,0.0,neutral or dissatisfied
7045.0,98275,Male,Loyal Customer,48,Business travel,Business,2042,4,4,4,4,3,4,5,2,2,3,2,5,2,5,0,0.0,satisfied
7049.0,75861,Female,Loyal Customer,10,Personal Travel,Eco,1440,3,2,3,1,2,3,3,2,1,1,2,1,1,2,0,0.0,neutral or dissatisfied
7052.0,89920,Male,Loyal Customer,27,Business travel,Business,1487,4,2,2,2,4,3,4,4,2,4,2,2,3,4,0,0.0,neutral or dissatisfied
7053.0,110373,Male,Loyal Customer,45,Business travel,Eco,842,1,5,5,5,1,1,1,1,3,1,3,4,2,1,0,0.0,neutral or dissatisfied
7060.0,89475,Male,Loyal Customer,44,Personal Travel,Eco Plus,302,2,4,3,3,4,3,4,4,5,3,1,3,5,4,8,7.0,neutral or dissatisfied
7068.0,42016,Female,Loyal Customer,70,Business travel,Business,2104,2,2,2,2,2,2,2,5,5,5,4,3,5,1,8,5.0,satisfied
7073.0,66020,Female,disloyal Customer,25,Business travel,Business,1055,4,5,4,3,4,4,2,4,3,3,4,5,4,4,60,45.0,satisfied
7075.0,53043,Female,disloyal Customer,25,Business travel,Eco,1190,3,4,4,4,3,4,3,3,3,2,3,2,3,3,0,1.0,neutral or dissatisfied
7076.0,54560,Female,Loyal Customer,31,Business travel,Eco Plus,925,4,4,4,4,5,5,5,5,2,4,2,4,4,5,5,0.0,satisfied
7077.0,22613,Male,Loyal Customer,52,Business travel,Business,223,3,3,3,3,5,4,3,1,1,1,3,2,1,2,1,5.0,neutral or dissatisfied
7079.0,49254,Female,disloyal Customer,41,Business travel,Business,308,3,3,3,2,2,3,2,2,1,3,4,3,3,2,25,16.0,neutral or dissatisfied
7081.0,113649,Female,Loyal Customer,65,Personal Travel,Eco,258,2,5,2,1,2,4,3,3,3,2,5,5,3,5,21,4.0,neutral or dissatisfied
7084.0,100418,Male,Loyal Customer,32,Personal Travel,Eco Plus,1073,2,5,2,4,1,2,1,1,3,4,5,5,4,1,0,0.0,neutral or dissatisfied
7086.0,51078,Male,Loyal Customer,20,Personal Travel,Eco,86,1,4,1,5,4,1,5,4,5,3,4,5,4,4,0,0.0,neutral or dissatisfied
7087.0,59055,Male,disloyal Customer,25,Business travel,Eco,1744,4,4,4,1,4,4,4,4,1,4,2,2,1,4,9,0.0,neutral or dissatisfied
7090.0,118012,Female,Loyal Customer,44,Business travel,Eco,1037,2,3,3,3,1,4,4,2,2,2,2,1,2,1,0,0.0,neutral or dissatisfied
7092.0,56231,Male,Loyal Customer,34,Personal Travel,Eco,1608,3,5,3,3,1,3,2,1,3,3,3,5,4,1,0,0.0,neutral or dissatisfied
7094.0,69450,Female,Loyal Customer,18,Personal Travel,Eco,1096,2,1,2,3,5,2,2,5,4,5,2,3,2,5,0,2.0,neutral or dissatisfied
7097.0,276,Female,disloyal Customer,43,Business travel,Eco,402,2,0,3,1,2,3,2,2,4,1,4,5,2,2,0,0.0,neutral or dissatisfied
7099.0,81276,Female,disloyal Customer,50,Business travel,Business,1020,2,2,2,3,5,2,5,5,4,3,5,4,5,5,0,0.0,satisfied
7100.0,30799,Female,Loyal Customer,47,Personal Travel,Eco,701,3,2,3,4,3,3,4,5,5,3,1,1,5,3,23,29.0,neutral or dissatisfied
7103.0,126918,Female,Loyal Customer,43,Business travel,Business,2033,0,0,0,1,4,5,5,3,3,3,3,5,3,4,0,0.0,satisfied
7105.0,66674,Male,disloyal Customer,27,Business travel,Business,802,4,4,4,3,1,4,1,1,3,2,5,3,5,1,0,0.0,satisfied
7109.0,11680,Male,disloyal Customer,27,Business travel,Business,395,2,2,2,2,5,2,5,5,1,4,2,1,2,5,0,19.0,neutral or dissatisfied
7116.0,89170,Female,Loyal Customer,54,Personal Travel,Eco,2139,5,4,5,2,3,4,4,2,2,5,4,4,2,5,3,0.0,satisfied
7118.0,46854,Female,Loyal Customer,44,Business travel,Business,1701,1,1,5,1,3,1,3,5,5,5,5,2,5,3,68,69.0,satisfied
7123.0,54131,Male,disloyal Customer,24,Business travel,Eco,1337,5,5,5,3,2,5,2,2,2,3,4,2,3,2,26,2.0,satisfied
7126.0,108120,Female,Loyal Customer,54,Business travel,Eco,997,1,5,2,5,4,3,3,1,1,1,1,3,1,4,114,108.0,neutral or dissatisfied
7128.0,112772,Male,Loyal Customer,17,Personal Travel,Eco,590,3,4,3,3,3,5,5,4,1,1,2,5,3,5,233,222.0,neutral or dissatisfied
7129.0,106489,Female,Loyal Customer,54,Personal Travel,Business,495,3,4,3,4,5,2,1,5,5,3,5,3,5,2,8,10.0,neutral or dissatisfied
7131.0,28536,Female,Loyal Customer,47,Business travel,Business,2640,4,1,1,1,4,4,4,1,1,2,4,4,2,4,210,161.0,neutral or dissatisfied
7133.0,99113,Female,Loyal Customer,12,Personal Travel,Eco,419,5,2,1,2,2,1,2,2,2,1,2,2,2,2,0,0.0,satisfied
7136.0,97381,Female,Loyal Customer,47,Personal Travel,Eco,1020,4,3,4,1,1,3,5,1,1,4,1,1,1,5,0,0.0,neutral or dissatisfied
7138.0,93671,Female,Loyal Customer,27,Business travel,Business,3918,1,5,1,1,4,4,4,4,4,1,3,4,1,4,0,0.0,satisfied
7141.0,128002,Female,Loyal Customer,61,Personal Travel,Eco,1488,1,5,1,3,1,1,1,5,2,2,1,1,5,1,129,148.0,neutral or dissatisfied
7142.0,128486,Female,Loyal Customer,49,Personal Travel,Eco,325,4,4,2,3,4,4,2,2,2,2,2,3,2,3,0,0.0,neutral or dissatisfied
7143.0,25000,Male,Loyal Customer,34,Personal Travel,Eco,692,2,2,2,3,2,2,2,2,2,1,3,1,3,2,0,0.0,neutral or dissatisfied
7147.0,108166,Female,Loyal Customer,39,Personal Travel,Eco,990,4,4,4,1,4,4,1,4,5,4,4,3,4,4,5,0.0,neutral or dissatisfied
7149.0,109783,Female,Loyal Customer,70,Personal Travel,Business,1052,3,5,3,3,2,5,5,1,1,3,1,5,1,4,16,24.0,neutral or dissatisfied
7154.0,121904,Male,Loyal Customer,54,Personal Travel,Eco,337,3,4,2,2,4,2,4,4,3,2,4,5,4,4,0,0.0,neutral or dissatisfied
7155.0,9127,Male,Loyal Customer,53,Personal Travel,Eco,765,3,5,3,3,2,3,1,2,3,3,5,5,4,2,21,0.0,neutral or dissatisfied
7157.0,23351,Female,Loyal Customer,67,Business travel,Eco Plus,979,4,1,3,1,3,1,1,4,4,4,4,5,4,4,0,0.0,satisfied
7160.0,66407,Male,Loyal Customer,24,Business travel,Business,1562,2,4,4,4,2,2,2,2,2,1,3,1,3,2,0,3.0,neutral or dissatisfied
7161.0,38605,Male,Loyal Customer,17,Business travel,Business,231,3,1,1,1,3,3,3,3,2,5,4,3,3,3,17,15.0,neutral or dissatisfied
7162.0,92626,Male,disloyal Customer,28,Business travel,Eco,453,4,3,5,3,1,5,3,1,3,5,3,1,3,1,0,43.0,neutral or dissatisfied
7163.0,48964,Female,Loyal Customer,57,Business travel,Eco,337,5,2,1,2,1,3,4,5,5,5,5,5,5,3,0,0.0,satisfied
7166.0,107189,Female,Loyal Customer,37,Business travel,Eco,268,3,4,4,4,3,3,3,3,1,3,3,1,3,3,20,15.0,neutral or dissatisfied
7167.0,70421,Female,disloyal Customer,23,Business travel,Eco,187,1,3,1,4,2,1,2,2,3,4,4,1,4,2,16,14.0,neutral or dissatisfied
7168.0,111668,Female,disloyal Customer,12,Business travel,Eco,991,1,1,1,3,2,1,2,2,1,4,3,2,4,2,62,53.0,neutral or dissatisfied
7176.0,60918,Female,Loyal Customer,13,Personal Travel,Business,888,2,2,2,3,4,2,4,4,1,4,3,3,3,4,7,1.0,neutral or dissatisfied
7177.0,80994,Male,disloyal Customer,18,Business travel,Eco,228,2,2,2,3,1,2,1,1,3,3,3,1,3,1,0,0.0,neutral or dissatisfied
7178.0,2309,Female,disloyal Customer,41,Business travel,Business,291,2,2,2,4,5,4,2,5,1,3,4,2,4,5,0,0.0,neutral or dissatisfied
7187.0,44172,Female,Loyal Customer,52,Business travel,Business,1831,5,3,5,5,1,5,2,4,4,4,4,4,4,5,0,6.0,satisfied
7191.0,33934,Male,Loyal Customer,45,Business travel,Business,3576,4,4,4,4,1,5,1,5,5,5,5,3,5,1,0,17.0,satisfied
7194.0,18330,Male,Loyal Customer,39,Business travel,Business,554,3,3,3,3,3,3,1,3,3,3,3,1,3,5,31,11.0,satisfied
7199.0,47918,Female,Loyal Customer,35,Personal Travel,Eco,329,3,3,2,1,3,2,3,3,3,5,4,1,4,3,59,39.0,neutral or dissatisfied
7200.0,37208,Male,disloyal Customer,25,Business travel,Eco,680,5,5,5,2,3,5,1,3,3,5,3,2,2,3,0,0.0,satisfied
7204.0,24815,Male,disloyal Customer,40,Business travel,Eco,894,3,3,3,5,1,3,1,1,5,2,5,5,2,1,7,0.0,neutral or dissatisfied
7208.0,107047,Female,disloyal Customer,24,Business travel,Business,395,3,3,3,3,5,3,5,5,3,5,4,2,4,5,52,48.0,neutral or dissatisfied
7209.0,24086,Female,Loyal Customer,52,Personal Travel,Eco,854,5,4,5,2,4,4,5,3,3,5,3,4,3,4,0,0.0,satisfied
7210.0,15055,Male,Loyal Customer,63,Business travel,Eco,116,4,4,4,4,4,4,4,4,3,2,4,1,4,4,12,0.0,neutral or dissatisfied
7213.0,68475,Male,disloyal Customer,44,Business travel,Eco,1303,1,1,1,4,2,1,2,2,2,1,4,4,4,2,0,0.0,neutral or dissatisfied
7216.0,18238,Female,disloyal Customer,37,Business travel,Eco,228,3,4,3,3,5,3,5,5,3,4,3,4,4,5,0,0.0,neutral or dissatisfied
7218.0,95281,Female,Loyal Customer,19,Personal Travel,Eco,496,3,5,3,5,1,3,1,1,1,4,2,2,1,1,0,0.0,neutral or dissatisfied
7224.0,183,Male,disloyal Customer,26,Business travel,Business,213,3,0,3,3,2,3,2,2,5,5,4,4,5,2,0,0.0,neutral or dissatisfied
7231.0,54229,Female,Loyal Customer,25,Business travel,Eco,1222,5,4,4,4,5,5,4,5,5,2,5,2,5,5,34,11.0,satisfied
7234.0,2135,Female,Loyal Customer,48,Personal Travel,Eco,431,5,3,5,1,2,5,2,2,2,5,2,2,2,5,13,18.0,satisfied
7235.0,69343,Male,Loyal Customer,30,Business travel,Business,3462,4,2,4,4,4,4,4,4,5,4,4,5,4,4,0,0.0,satisfied
7247.0,9918,Female,Loyal Customer,54,Business travel,Eco,515,3,4,4,4,2,3,4,3,3,3,3,2,3,3,0,0.0,neutral or dissatisfied
7249.0,12293,Male,disloyal Customer,49,Business travel,Eco,190,3,0,3,2,5,3,5,5,1,3,4,5,2,5,0,0.0,neutral or dissatisfied
7250.0,105858,Female,Loyal Customer,28,Business travel,Eco Plus,842,1,3,3,3,1,1,1,1,2,1,4,1,4,1,0,0.0,neutral or dissatisfied
7251.0,27530,Male,Loyal Customer,47,Personal Travel,Eco,978,4,5,4,3,3,4,3,3,4,4,4,4,4,3,0,0.0,neutral or dissatisfied
7254.0,9940,Male,disloyal Customer,25,Business travel,Eco,508,1,4,1,4,4,1,4,4,1,1,3,1,3,4,10,4.0,neutral or dissatisfied
7255.0,2677,Female,Loyal Customer,53,Personal Travel,Eco,622,2,4,2,3,5,4,4,4,4,2,4,4,4,3,17,13.0,neutral or dissatisfied
7256.0,64407,Male,Loyal Customer,43,Business travel,Eco Plus,1172,1,3,3,3,1,1,1,1,4,1,3,3,3,1,0,5.0,neutral or dissatisfied
7259.0,94771,Female,Loyal Customer,44,Business travel,Business,192,1,3,3,3,5,2,2,3,3,3,1,4,3,3,13,12.0,neutral or dissatisfied
7260.0,83492,Female,Loyal Customer,48,Business travel,Eco,946,4,5,5,5,2,1,2,4,4,4,4,3,4,1,0,23.0,neutral or dissatisfied
7264.0,15351,Female,Loyal Customer,66,Personal Travel,Business,164,3,4,3,3,3,5,4,5,5,3,5,5,5,3,0,0.0,neutral or dissatisfied
7267.0,116705,Female,disloyal Customer,24,Business travel,Eco,337,3,0,3,2,1,3,1,1,1,3,1,5,3,1,58,65.0,neutral or dissatisfied
7270.0,124798,Female,Loyal Customer,56,Business travel,Business,2793,2,2,2,2,2,2,2,1,5,2,2,2,3,2,144,187.0,neutral or dissatisfied
7272.0,77631,Female,Loyal Customer,40,Business travel,Business,2683,1,3,3,3,2,4,4,1,1,1,1,4,1,2,114,107.0,neutral or dissatisfied
7274.0,109259,Female,Loyal Customer,48,Business travel,Eco Plus,612,3,4,4,4,2,3,3,3,3,3,3,2,3,3,0,0.0,neutral or dissatisfied
7275.0,21502,Female,Loyal Customer,52,Personal Travel,Eco,306,2,5,2,4,4,4,4,2,2,2,2,4,2,3,0,0.0,neutral or dissatisfied
7276.0,31517,Female,disloyal Customer,8,Business travel,Eco,776,1,1,1,4,1,4,4,2,4,4,4,4,1,4,154,180.0,neutral or dissatisfied
7279.0,108967,Male,Loyal Customer,30,Personal Travel,Eco,655,2,0,3,1,3,3,2,3,1,4,5,5,5,3,0,0.0,neutral or dissatisfied
7280.0,54037,Male,disloyal Customer,36,Business travel,Eco,1416,3,3,3,2,3,3,5,3,5,2,3,5,1,3,22,0.0,neutral or dissatisfied
